"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S790","2019-09-16 13:00:00","236.000","27.000","0.700","27.600","0.840","981.600","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","23.100",""
"C0D590","2019-09-16 13:00:00","143.000","44.000","5.000","27.700","0.810","992.100","-99.000","1.000","10.100","38.000","","28.400","","24.300",""
"C0U990","2019-09-16 13:00:00","31.000","50.000","3.400","28.900","0.700","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.000",""
"C0M700","2019-09-16 13:00:00","150.000","1.000","0.400","31.700","0.630","989.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","23.400",""
"C0A970","2019-09-16 13:00:00","96.000","354.000","9.600","24.800","0.990","997.000","-99.000","1.500","-99.000","-99.000","-99.000","27.300","","24.000",""
"CM0110","2019-09-16 13:00:00","7.000","42.000","5.500","29.900","0.660","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.400",""
"C0S940","2019-09-16 13:00:00","150.000","22.000","3.600","28.600","0.760","989.100","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.500",""
"C0X250","2019-09-16 13:00:00","33.000","11.000","0.800","32.000","0.570","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.500",""
"C0K520","2019-09-16 13:00:00","10.000","299.000","2.200","31.700","0.590","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.000",""
"C0Z200","2019-09-16 13:00:00","153.000","58.000","1.100","27.500","0.870","990.600","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","23.900",""
"C0V740","2019-09-16 13:00:00","60.000","77.000","1.100","31.900","0.580","999.900","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0V790","2019-09-16 13:00:00","410.000","55.000","0.500","28.500","0.740","960.200","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","22.600",""
"C0G860","2019-09-16 13:00:00","45.000","268.000","3.500","31.500","0.600","999.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0F0A0","2019-09-16 13:00:00","3587.000","40.000","3.500","11.000","0.680","663.800","-99.000","0.000","-99.000","-99.000","-99.000","11.400","","6.000",""
"C0Z250","2019-09-16 13:00:00","1124.000","0.000","0.000","21.300","0.930","886.200","-99.000","0.500","-99.000","-99.000","-99.000","27.300","","18.400",""
"C0K440","2019-09-16 13:00:00","35.000","326.000","3.000","30.800","0.660","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.800",""
"C0T900","2019-09-16 13:00:00","160.000","114.000","0.900","28.400","0.660","987.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0F9V0","2019-09-16 13:00:00","525.000","95.000","0.800","28.300","0.740","948.400","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","22.600",""
"C0UA20","2019-09-16 13:00:00","2619.000","1.000","0.700","15.200","0.890","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","16.900","","8.100",""
"C0M850","2019-09-16 13:00:00","695.000","0.000","0.200","26.800","0.780","929.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","20.600",""
"C0G790","2019-09-16 13:00:00","27.000","5.000","1.700","30.000","0.730","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.100",""
"C0C620","2019-09-16 13:00:00","19.000","21.000","4.400","28.300","0.780","1004.300","-99.000","1.500","-99.000","-99.000","-99.000","28.300","","24.700",""
"C0I360","2019-09-16 13:00:00","300.000","275.000","3.800","29.500","0.580","971.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0M810","2019-09-16 13:00:00","1354.000","316.000","1.400","21.400","0.900","862.400","-99.000","0.000","-99.000","-99.000","-99.000","22.000","","17.800",""
"C0AC80","2019-09-16 13:00:00","40.000","82.000","0.400","26.000","0.890","1003.300","-99.000","0.500","-99.000","-99.000","-99.000","28.300","","24.500",""
"CM0140","2019-09-16 13:00:00","26.000","69.000","2.100","30.100","0.650","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.600",""
"C0SA20","2019-09-16 13:00:00","857.000","16.000","1.900","21.800","0.980","913.500","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","19.900",""
"C0K490","2019-09-16 13:00:00","91.000","45.000","0.900","32.000","0.540","995.300","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.200",""
"C0V820","2019-09-16 13:00:00","441.000","200.000","1.200","28.300","0.700","959.400","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","22.000",""
"C0S810","2019-09-16 13:00:00","65.000","35.000","2.100","30.800","0.740","1001.200","-99.000","0.000","8.600","62.000","","32.800","","24.300",""
"C0R580","2019-09-16 13:00:00","10.000","247.000","3.000","30.200","-99.000","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.900",""
"C0Z330","2019-09-16 13:00:00","488.000","6.000","2.500","25.700","0.740","954.300","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","21.800",""
"C0E590","2019-09-16 13:00:00","40.000","12.000","2.700","28.400","0.770","1001.500","-99.000","0.000","8.500","14.000","","32.200","","23.300",""
"C0D540","2019-09-16 13:00:00","227.000","48.000","1.400","27.700","0.800","982.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.600",""
"C0K420","2019-09-16 13:00:00","42.000","344.000","1.900","31.400","0.620","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0Z180","2019-09-16 13:00:00","34.000","50.000","5.200","28.800","0.780","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.800",""
"C0AD10","2019-09-16 13:00:00","27.000","26.000","3.400","28.400","0.740","1004.400","-99.000","1.000","10.500","22.000","","28.700","","26.200",""
"C0M720","2019-09-16 13:00:00","225.000","315.000","0.800","29.800","0.660","980.800","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","23.600",""
"C0V450","2019-09-16 13:00:00","51.000","190.000","1.100","29.500","0.840","999.900","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0R280","2019-09-16 13:00:00","242.000","59.000","0.500","26.000","-99.000","978.300","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","22.800",""
"C0E610","2019-09-16 13:00:00","850.000","318.000","0.500","22.700","0.910","915.000","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","20.000",""
"C0V610","2019-09-16 13:00:00","22.000","243.000","3.000","30.300","0.720","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.700",""
"C0Z310","2019-09-16 13:00:00","59.000","225.000","3.600","29.300","0.820","999.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0S700","2019-09-16 13:00:00","507.000","68.000","0.900","26.000","0.830","951.700","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","21.400",""
"C0T9G0","2019-09-16 13:00:00","605.000","44.000","0.800","23.900","0.990","942.400","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","21.900",""
"C0U520","2019-09-16 13:00:00","517.000","1.000","1.500","25.100","0.940","952.900","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","20.900",""
"C0E750","2019-09-16 13:00:00","62.000","31.000","3.200","29.100","0.700","999.000","-99.000","0.000","10.900","33.000","","31.500","","24.300",""
"C0G660","2019-09-16 13:00:00","27.000","350.000","4.400","30.700","0.700","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.800",""
"C0W140","2019-09-16 13:00:00","21.000","40.000","3.400","29.900","0.680","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.200",""
"C0U720","2019-09-16 13:00:00","1260.000","14.000","2.700","24.900","0.740","884.100","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","18.000",""
"C0R690","2019-09-16 13:00:00","248.000","351.000","1.300","27.500","-99.000","977.900","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","23.300",""
"C0X150","2019-09-16 13:00:00","18.000","358.000","1.000","32.600","0.620","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.700",""
"C0Z050","2019-09-16 13:00:00","830.000","150.000","0.700","24.400","0.760","917.900","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","20.200",""
"C0I490","2019-09-16 13:00:00","1601.000","237.000","2.400","20.700","0.990","838.900","-99.000","0.000","-99.000","-99.000","-99.000","22.000","","16.600",""
"C0I090","2019-09-16 13:00:00","910.000","8.000","1.400","24.700","0.790","908.900","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","19.600",""
"C0X240","2019-09-16 13:00:00","394.000","350.000","0.900","28.900","0.740","963.300","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","23.000",""
"C0S990","2019-09-16 13:00:00","409.000","30.000","2.900","26.100","0.870","961.900","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","23.900",""
"C0E850","2019-09-16 13:00:00","104.000","21.000","2.100","28.300","0.750","994.600","-99.000","0.000","8.100","20.000","","31.000","","22.800",""
"C0T9B0","2019-09-16 13:00:00","558.000","132.000","0.300","24.900","0.870","946.400","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0G650","2019-09-16 13:00:00","34.000","7.000","1.800","30.900","0.640","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.300",""
"C0K580","2019-09-16 13:00:00","26.000","305.000","1.100","32.400","0.630","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.900",""
"C0X050","2019-09-16 13:00:00","25.000","320.000","1.200","32.400","0.620","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.800",""
"CM0100","2019-09-16 13:00:00","25.000","17.000","3.800","28.900","0.680","1004.400","-99.000","0.000","9.100","45.000","","29.600","","25.900",""
"C0AC70","2019-09-16 13:00:00","71.000","49.000","0.600","26.600","0.890","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.100",""
"CM0130","2019-09-16 13:00:00","11.000","320.000","3.900","29.500","0.720","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.900",""
"C0W110","2019-09-16 13:00:00","16.000","32.000","6.600","-99.000","-99.000","1007.200","-99.000","0.000","12.700","28.000","","-999.000","","-999.000",""
"C0R670","2019-09-16 13:00:00","26.000","316.000","1.500","28.800","-99.000","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0X120","2019-09-16 13:00:00","28.000","342.000","1.400","32.100","0.610","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0R100","2019-09-16 13:00:00","1006.000","63.000","0.400","23.100","0.920","898.900","-99.000","0.500","-99.000","-99.000","-99.000","23.600","","18.800",""
"C0C700","2019-09-16 13:00:00","151.000","38.000","2.900","27.300","0.770","991.000","-99.000","0.500","10.400","24.000","","27.300","","24.700",""
"C0W130","2019-09-16 13:00:00","18.000","23.000","4.800","29.300","0.770","1003.200","-99.000","0.000","12.000","30.000","","29.600","","26.100",""
"C0F9R0","2019-09-16 13:00:00","20.000","31.000","5.200","29.700","0.830","1004.900","-99.000","0.000","10.800","46.000","","31.600","","25.900",""
"C0V660","2019-09-16 13:00:00","25.000","255.000","2.000","28.800","0.860","1004.100","-99.000","2.000","-99.000","-99.000","-99.000","32.400","","25.900",""
"C0G780","2019-09-16 13:00:00","27.000","4.000","2.400","29.800","0.710","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.000",""
"C0C590","2019-09-16 13:00:00","72.000","32.000","3.300","27.400","0.790","998.800","-99.000","2.000","8.800","25.000","","28.000","","24.900",""
"C0I520","2019-09-16 13:00:00","3860.000","-99.000","-99.000","9.300","0.860","641.700","-99.000","-99.000","-99.000","-99.000","-99.000","10.700","","6.300",""
"C0E530","2019-09-16 13:00:00","341.000","29.000","1.100","25.700","0.860","968.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0M790","2019-09-16 13:00:00","15.000","245.000","0.400","33.700","0.490","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0R130","2019-09-16 13:00:00","1040.000","272.000","0.800","23.100","0.920","892.700","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","18.900",""
"C0AH30","2019-09-16 13:00:00","755.000","351.000","7.000","21.000","1.000","923.300","-99.000","8.500","14.000","346.000","","22.100","","20.800",""
"C0X170","2019-09-16 13:00:00","50.000","44.000","1.000","31.600","0.610","999.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0K291","2019-09-16 13:00:00","8.000","338.000","3.600","30.800","0.690","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.700",""
"C0D480","2019-09-16 13:00:00","223.000","0.000","0.000","26.000","0.900","981.600","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","23.100",""
"C0F0C0","2019-09-16 13:00:00","983.000","189.000","0.600","23.100","0.950","900.000","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","18.700",""
"C0U860","2019-09-16 13:00:00","5.000","69.000","3.700","27.700","0.800","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0UA50","2019-09-16 13:00:00","808.000","325.000","2.400","21.800","0.990","919.100","-99.000","0.000","10.100","357.000","","26.100","","19.900",""
"C0T960","2019-09-16 13:00:00","120.000","54.000","1.000","27.900","0.770","993.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.000",""
"C0SA80","2019-09-16 13:00:00","136.000","81.000","1.000","28.200","0.760","991.100","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","23.000",""
"C0E780","2019-09-16 13:00:00","160.000","335.000","1.000","27.800","0.760","988.200","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","22.900",""
"C0F9Q0","2019-09-16 13:00:00","149.000","1.000","5.200","27.900","0.830","989.000","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.400",""
"C0F9X0","2019-09-16 13:00:00","166.000","37.000","5.800","28.700","0.740","988.400","-99.000","0.000","11.700","45.000","","30.500","","24.600",""
"C0F0D0","2019-09-16 13:00:00","3171.000","331.000","0.500","14.300","0.770","697.400","-99.000","0.000","-99.000","-99.000","-99.000","16.900","","9.100",""
"C0S730","2019-09-16 13:00:00","110.000","38.000","7.000","28.100","0.800","993.600","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","25.500",""
"C0T790","2019-09-16 13:00:00","2830.000","109.000","1.100","21.300","0.590","726.300","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","9.000",""
"C0M830","2019-09-16 13:00:00","540.000","350.000","1.600","28.100","0.770","947.700","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","22.100",""
"C0V750","2019-09-16 13:00:00","50.000","251.000","2.000","29.300","0.990","1001.400","-99.000","2.500","-99.000","-99.000","-99.000","32.600","","26.300",""
"C0K530","2019-09-16 13:00:00","12.000","317.000","2.300","30.600","0.600","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.300",""
"C0M780","2019-09-16 13:00:00","30.000","325.000","0.400","33.000","0.530","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.300",""
"C0V360","2019-09-16 13:00:00","94.000","290.000","0.600","30.800","0.650","995.400","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.600",""
"C0K510","2019-09-16 13:00:00","10.000","323.000","2.200","31.900","0.610","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.300",""
"C0D650","2019-09-16 13:00:00","97.000","44.000","4.900","27.700","0.770","996.500","-99.000","1.000","10.700","47.000","","28.000","","25.100",""
"C0V630","2019-09-16 13:00:00","19.000","277.000","1.100","31.900","0.630","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.200",""
"C0U910","2019-09-16 13:00:00","17.000","58.000","5.100","27.300","0.760","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.200",""
"C0U600","2019-09-16 13:00:00","10.000","71.000","0.900","28.100","0.790","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","24.600",""
"C0G820","2019-09-16 13:00:00","29.000","301.000","0.700","31.200","0.690","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.700",""
"C0R590","2019-09-16 13:00:00","72.000","294.000","1.000","31.200","0.660","997.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0A9E0","2019-09-16 13:00:00","26.000","186.000","1.200","27.800","0.770","1005.200","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","26.200",""
"C0R480","2019-09-16 13:00:00","57.000","201.000","0.300","31.300","0.640","999.400","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.700",""
"C0X300","2019-09-16 13:00:00","70.000","0.000","0.000","31.200","0.640","997.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.800",""
"C0U970","2019-09-16 13:00:00","7.000","56.000","2.500","27.300","0.800","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.500",""
